wdId,eng,chi,grade,gradechi
2019,dependent,[形容詞] 依靠的;依賴的; [名詞] 受撫養者,2,中級
2020,depict,[動詞] 描畫;雕出;描述,3,中高級
2021,deplete,[動詞] 耗盡資源(精力等),3,中高級
2022,deploy,[動詞] 展開;部署,3,中高級
2023,deployment,[名詞] 部署;調度,3,中高級
2024,deport,[動詞] 驅逐(出境),3,中高級
2025,deposit,[動詞] 放下,2,中級
2026,depress,[動詞] 使沮喪,2,中級
2027,depressed,[形容詞] 沮喪的,2,中級
2028,depression,[名詞] 沮喪,2,中級
2029,deprive,[動詞] 剝奪,3,中高級
2030,depth,[名詞] 深度,2,中級
2031,deputy,[名詞] 代表,2,中級
2032,derive,[動詞] 取得;衍生出,3,中高級
2033,descend,[動詞] (走)下來;下降;來自於,3,中高級
2034,descendant,[名詞] 後裔;從某一來源傳下的東西,3,中高級
2035,descent,[名詞] 下降;下傾;血統,3,中高級
2036,describe,[動詞] 描述,1,初級
2037,description,[名詞] 敘述;形容,2,中級
2038,descriptive,[形容詞] 描寫的;描述性的,3,中高級
2039,desert,[動詞] 遺棄;離棄;逃跑; [名詞] 沙漠;(常複數)賞罰;(尤指)懲罰,1,初級
2040,deserve,[動詞] 應受,2,中級
2041,design,[動詞] 設計; [名詞] 圖案;設計,1,初級
2042,designate,[形容詞] 指定的; [動詞] 標出;指定;定名為;委任,3,中高級
2043,designer,[名詞] 設計者;構思者;時裝設計師,2,中級
2044,desirable,[形容詞] 值得嚮往的;富有魅力的,3,中高級
2045,desire,[動詞] 渴望;要求;想與...發生性關係; [名詞] 渴望,1,初級
2046,desk,[名詞] 書桌,1,初級
2047,despair,[動詞] 絕望,2,中級
2048,desperate,[形容詞] 極度渴望的,2,中級
2049,despise,[動詞] 鄙視,3,中高級
2050,despite,[介系詞] 不管,2,中級
2051,dessert,[名詞] 餐後甜點,1,初級
2052,destination,[名詞] 目的地,2,中級
2053,destined,[形容詞] 命中注定的;(場所)預定的,3,中高級
2054,destiny,[名詞] 命運;天數,3,中高級
2055,destroy,[動詞] 毀壞,2,中級
2056,destruction,[名詞] 破壞;毀滅;消滅,2,中級
2057,destructive,[形容詞] 破壞的;毀滅性的,2,中級
2058,detach,[動詞] 分開;拆卸;派遣,3,中高級
2059,detached,[形容詞] 分離的;不帶感情的,3,中高級
2060,detail,[動詞] 詳述,2,中級
2061,detailed,[形容詞] 詳細的;精細的,2,中級
2062,detain,[動詞] 留住;扣留,3,中高級
2063,detect,[動詞] 查出,2,中級
2064,detection,[名詞] 發現;偵查;探知,3,中高級
2065,detective,[形容詞] 偵查用的;探測用的; [名詞] 偵探;私家偵探,2,中級
2066,detention,[名詞] 滯留;拘留,3,中高級
2067,deter,[動詞] 嚇住;使斷念,3,中高級
2068,detergent,[形容詞] 去垢的,2,中級
2069,deteriorate,[動詞] 惡化;(價值)下降;退化;墮落,3,中高級
2070,deterioration,[名詞] 惡化;退化;墮落,3,中高級
2071,determination,[名詞] 堅定;果斷,2,中級
2072,determine,[動詞] 決定,1,初級
2073,determined,[形容詞] 果斷的,2,中級
2074,devalue,[動詞] 降低價值;(貨幣)貶值,3,中高級
2075,devastate,[動詞] 摧殘;蹂躪;壓垮,3,中高級
2076,devastating,[形容詞] 破壞性極大的;毀滅性的,3,中高級
2077,develop,[動詞] 發展,1,初級
2078,developed,[形容詞] (國家、地區)發達的;先進的;成熟的,3,中高級
2079,developer,[名詞] 開發者;顯影劑,3,中高級
2080,developing,[形容詞] 發展中的,3,中高級
2081,development,[名詞] 生長;發展,2,中級
2082,deviate,[動詞] 脫離;越軌,3,中高級
2083,device,[名詞] 儀器,2,中級
2084,devil,[名詞] 魔鬼,2,中級
2085,devise,[動詞] 設計;發明,2,中級
2086,devote,[動詞] 將...奉獻,2,中級
2087,devoted,[形容詞] 獻身的;專心致志的,2,中級
2088,devotion,[名詞] 奉獻,2,中級
2089,devour,[動詞] 狼吞虎嚥地吃;吞沒,3,中高級
2090,dew,[名詞] 露水;朝氣,3,中高級
2091,diabetes,[名詞] 糖尿病,3,中高級
2092,diagnose,[動詞] 診斷,3,中高級
2093,diagnosis,[名詞] 診斷;診斷書;調查分析,3,中高級
2094,diagram,[名詞] 圖表;(曲)線圖,3,中高級
2095,dial,[動詞] 撥(電話號碼); [名詞] 刻度盤;調節器;撥號盤,1,初級
2096,dialect,[名詞] 方言,2,中級
2097,dialog,[名詞] 對話,2,中級
2098,diameter,[名詞] 直徑,3,中高級
2099,diamond,[名詞] 鑽石,1,初級
2100,diaper,[名詞] 尿布,3,中高級
2101,diary,[名詞] 日記,1,初級
2102,dictate,[動詞] 口授,2,中級
2103,dictation,[名詞] 口述;聽寫,2,中級
2104,dictator,[名詞] 獨裁者,3,中高級
2105,dictatorship,[名詞] 獨裁政府;專政,3,中高級
2106,dictionary,[名詞] 字典,1,初級
2107,didn't,[縮短形] did not,1,初級
2108,die,[動詞] 死,1,初級
2109,diesel,[名詞] 柴油,3,中高級
2110,diet,[形容詞] 節食的; [動詞] 節食; [名詞] 飲食;特種飲食,1,初級
2111,differ,[動詞] 不同,2,中級
2112,difference,[名詞] 差別,1,初級
2113,different,[形容詞] 不同的,1,初級
2114,differentiate,[動詞] 構成差別;區分,3,中高級
2115,difficult,[形容詞] 困難的,1,初級
2116,difficulty,[名詞] 困難,1,初級
2117,diffuse,[動詞] 使(熱、氣味等)四散;使滲出,3,中高級
2118,dig,[動詞] 挖掘,1,初級
2119,digest,[動詞] 消化(食物); [名詞] 消化,2,中級
2120,digestion,[名詞] 消化;(知識等的)領悟,2,中級
2121,digit,[名詞] 數字,2,中級
2122,digital,[形容詞] 數字的,2,中級
2123,dignity,[名詞] 尊嚴,2,中級
2124,dilemma,[名詞] 困境;進退兩難,3,中高級
2125,diligence,[名詞] 勤勉;勤奮,3,中高級
2126,diligent,[形容詞] 勤勉的,1,初級
2127,dilute,[形容詞] 經稀釋的; [動詞] 稀釋,3,中高級
2128,dim,[形容詞] 微暗的;暗淡的; [動詞] 變暗淡;變模糊,2,中級
2129,dime,[名詞] 一角硬幣,2,中級
2130,dimension,[名詞] (長;寬;厚;高等的)尺寸;大小,3,中高級
2131,diminish,[動詞] 減少;減小;縮減,3,中高級
2132,dine,[動詞] 進餐,2,中級
2133,dinner,[名詞] 晚餐,1,初級
2134,dinosaur,[名詞] 恐龍,1,初級
2135,dip,[動詞] 浸;泡; [名詞] (價格的)下跌,2,中級
2136,diploma,[名詞] 畢業文憑,2,中級
2137,diplomacy,[名詞] 外交;外交手腕,3,中高級
2138,diplomat,[名詞] 外交官,1,初級
2139,diplomatic,[形容詞] 外交的;有外交手腕的,3,中高級
2140,direct,[形容詞] 直接的; [動詞] 指引,1,初級
2141,direction,[名詞] 方向; 指示,1,初級
2142,directive,[名詞] 指令,3,中高級
2143,directly,[副詞] 直接地;筆直地,3,中高級
2144,director,[名詞] 董事;局長;主任;導演,1,初級
2145,directory,[名詞] 姓名住址簿;使用手冊,3,中高級
2146,dirt,[名詞] 污物;爛泥;灰塵,2,中級
2147,dirty,[形容詞] 骯髒的; [動詞] 弄髒; 變髒,1,初級
2148,disability,[名詞] 無能;殘障,3,中高級
2149,disable,[動詞] 使失去能力;使傷殘,3,中高級
2150,disabled,[形容詞] 殘廢的;有缺陷的,2,中級
2151,disadvantage,[動詞] 使處於不利地位; [名詞] 不利條件,2,中級
2152,disadvantaged,[形容詞] 下層社會的;貧困的,2,中級
2153,disagree,[動詞] 不一致,2,中級
2154,disagreement,[名詞] 意見不一;不一致,3,中高級
2155,disappear,[動詞] 消失,1,初級
2156,disappoint,[動詞] 使失望,2,中級
2157,disappointed,[形容詞] 失望的,2,中級
2158,disappointing,[形容詞] 令人掃興的;不起勁的,2,中級
2159,disappointment,[名詞] 失望;掃興,2,中級
2160,disapproval,[名詞] 不贊成,2,中級
2161,disapprove,[動詞] 不贊成;不同意,2,中級
2162,disaster,[名詞] 災害,2,中級
2163,disastrous,[形容詞] 災害的;悲慘的,3,中高級
2164,disbelief,[名詞] 不信;懷疑,3,中高級
2165,discard,[動詞] 拋棄,2,中級
2166,discern,[動詞] 分辨;看出;察覺到,3,中高級
2167,discharge,[動詞] 卸貨;發射;排出;釋放;解雇; [名詞] 卸貨;發射;排出;釋放;解雇,3,中高級
2168,disciple,[名詞] 信徒;門徒,3,中高級
2169,disciplinary,[形容詞] 訓練的;紀律的;懲戒的,3,中高級
2170,discipline,[動詞] 懲戒; [名詞] 紀律,2,中級
2171,disclose,[動詞] 使露出;揭發;透露,3,中高級
2172,disclosure,[名詞] 透露;揭發的事情,3,中高級
2173,disco,[名詞] 迪斯科音樂,2,中級
2174,discomfort,[名詞] 不舒服;不安,3,中高級
2175,disconnect,[動詞] 切斷(電話、電源等),2,中級
2176,discount,[動詞] 將...打折扣; [名詞] 折扣,2,中級
2177,discourage,[動詞] 使洩氣,2,中級
2178,discover,[動詞] 發現,1,初級
2179,discovery,[名詞] 發現,2,中級
2180,discredit,[動詞] 敗壞名聲;使不足信; [名詞] 名聲的敗壞;信用的喪失,3,中高級
2181,discreet,[形容詞] 謹慎的;謙虛的;不引人注意的,3,中高級
2182,discrepancy,[名詞] 不一致,3,中高級
2183,discrete,[形容詞] 分離的;不連接的,3,中高級
2184,discretion,[名詞] 謹慎;處理權;判斷力,3,中高級
2185,discriminate,[動詞] 歧視;區分出,3,中高級
2186,discrimination,[名詞] 歧視;辨別力,3,中高級
2187,discuss,[動詞] 討論,1,初級
2188,discussion,[名詞] 討論,1,初級
2189,disease,[名詞] 病,2,中級
2190,disgrace,[動詞] 使丟臉; [名詞] 恥辱;丟臉的事(或人),3,中高級
2191,disgraceful,[形容詞] 不名譽的;可恥的,3,中高級
2192,disguise,[動詞] 掩飾,2,中級
2193,disgust,[動詞] 使作嘔; [名詞] 厭惡,2,中級
2194,dish,[名詞] 盤子;一盤菜,1,初級
2195,dishonest,[形容詞] 不誠實的,1,初級
2196,disintegrate,[動詞] 碎裂;瓦解;崩潰,3,中高級
2197,disk,[名詞] 圓盤;(電腦)磁盤,2,中級
2198,dislike,[動詞] 不喜愛,2,中級
2199,dismantle,[動詞] 去掉覆蓋物;拆除,3,中高級
2200,dismay,[動詞] 使驚慌;使沮喪; [名詞] 驚慌;沮喪,3,中高級
2201,dismiss,[動詞] 解散,2,中級
2202,dismissal,[名詞] 解散;打發走;解雇,3,中高級
2203,disorder,[動詞] 使混亂;擾亂; [名詞] 混亂,2,中級
2204,dispatch,[動詞] 派遣;發送; [名詞] 派遣;發送,3,中高級
2205,dispensable,[形容詞] 非必要的;可分配的,3,中高級
2206,dispense,[動詞] 分配;執行;配(藥),3,中高級
2207,disperse,[動詞] 驅散;解散;散佈,3,中高級
2208,displace,[動詞] 迫使離開;取代;免職,3,中高級
2209,display,[動詞] 陳列;展出; [名詞] 展覽,2,中級
2210,displease,[動詞] 使不高興;得罪,3,中高級
2211,disposable,[形容詞] 可任意處理的;用完即丟棄的; [名詞] 用完即丟棄的物品(如紙尿布),3,中高級
2212,disposal,[名詞] 處理;(自由)處置權,3,中高級
2213,dispose,[動詞] 配置;處置,3,中高級
2214,disposition,[名詞] 性情;傾向;配置;處理,3,中高級
2215,dispute,[動詞] 爭論;爭執; [名詞] 爭論;爭執;爭端,2,中級
2216,disregard,[動詞] 漠視; [名詞] 漠視,3,中高級
2217,disrupt,[動詞] 使分裂;使中斷,3,中高級
2218,dissatisfaction,[名詞] 不滿;不平,2,中級
2219,dissent,[動詞] 持異議; [名詞] 異議,3,中高級
2220,dissident,[形容詞] 意見不同的; [名詞] 不贊成者;持不同政見者,3,中高級
2221,dissipate,[動詞] 驅散;消散,3,中高級
2222,dissolve,[動詞] 分解;使融化,2,中級
2223,dissuade,[動詞] 勸阻,3,中高級
2224,distance,[名詞] 距離,1,初級
2225,distant,[形容詞] 遠離的,2,中級
2226,distil,[動詞] 蒸餾;提煉,3,中高級
2227,distinct,[形容詞] 與其他不同的,2,中級
2228,distinction,[名詞] 區別;殊勳;榮譽,2,中級
2229,distinctive,[形容詞] 有特色的;特殊的,3,中高級
2230,distinguish,[動詞] 區別;識別,2,中級
2231,distinguished,[形容詞] 卓越的;著名的,2,中級
2232,distort,[動詞] 扭曲;曲解;變形,3,中高級
2233,distract,[動詞] 轉移(目標);使分心,3,中高級
2234,distraction,[名詞] 分心;注意力分散,3,中高級
2235,distress,[動詞] 使悲痛;使苦惱; [名詞] 悲痛;苦惱,3,中高級
2236,distribute,[動詞] 分發;分配,2,中級
2237,distributed,[形容詞] 分佈的,3,中高級
2238,distribution,[名詞] 分發;分配,2,中級
2239,distributor,[名詞] 分配者;批發商,3,中高級
2240,district,[名詞] 地區,2,中級
2241,distrust,[動詞] 不信任;懷疑; [名詞] 不信任;懷疑,2,中級
2242,disturb,[動詞] 妨礙,2,中級
2243,disturbance,[名詞] 擾亂;打擾,2,中級
2244,disturbed,[形容詞] 心亂的;心理不正常的,3,中高級
2245,disturbing,[形容詞] 擾亂的;讓人擔心的,3,中高級
2246,ditch,[動詞] 掘溝; [名詞] 溝;壕溝,2,中級
2247,dive,[動詞] 跳水; [名詞] 俯衝,2,中級
2248,diverse,[形容詞] 互異的;多變化的,3,中高級
2249,diversify,[動詞] 使多樣化,3,中高級
2250,diversion,[名詞] 轉向;轉移;分散注意力,3,中高級
2251,diversity,[名詞] 差異;多樣性,3,中高級
2252,divert,[動詞] 轉向;改道;使分心,3,中高級
2253,divide,[動詞] 分開;除以,1,初級
2254,dividend,[名詞] 被除數;紅利;股息,3,中高級
2255,divine,[形容詞] 神授的,2,中級
2256,division,[名詞] 區域;部分;除(法),1,初級
2257,divorce,[動詞] 與...離婚,2,中級
2258,divorced,[形容詞] 離婚的;脫離的,3,中高級
2259,dizzy,[形容詞] 暈眩的,1,初級
2260,do,[動詞] 做; [助動詞] 構成否定句,1,初級
2261,dock,[動詞] 靠碼頭;入船塢; [名詞] 碼頭,2,中級
2262,doctor,[名詞] 醫生,1,初級
2263,doctrine,[名詞] 教義;信條,3,中高級
2264,document,[名詞] 文件;證件,1,初級
2265,documentary,[形容詞] 文件的;(電影、電視等)記錄的; [名詞] 記錄影片,3,中高級
2266,dodge,[動詞] 閃開;迴避; [名詞] 躲閃;託詞,3,中高級
2267,doesn't,[縮短形] does not,1,初級
2268,dog,[名詞] 狗,1,初級
2269,doll,[名詞] 洋娃娃,1,初級
2270,dollar,[名詞] 美元,1,初級
2271,dolphin,[名詞] 海豚,1,初級
2272,domain,[名詞] 領土;領域,3,中高級
2273,dome,[名詞] 圓屋頂;穹窿;半球形物,3,中高級
2274,domestic,[形容詞] 國內的,2,中級
2275,dominant,[形容詞] 佔優勢的,2,中級
2276,dominate,[動詞] 支配,2,中級
2277,don't,[縮短形] do not,1,初級
2278,donate,[動詞] 捐獻,2,中級
2279,donation,[名詞] 捐獻;捐款,3,中高級
2280,donkey,[名詞] 驢子,1,初級
2281,donor,[名詞] 贈送人;捐贈者,3,中高級
2282,doom,[動詞] 注定;使失敗;毀滅; [名詞] 厄運;毀滅,3,中高級
2283,doomed,[形容詞] 命中注定失敗的,3,中高級
2284,door,[名詞] 門,1,初級
2285,doorstep,[名詞] 門階,3,中高級
2286,doorway,[名詞] 出入口;門口,3,中高級
2287,dormitory,[名詞] 學生宿舍,2,中級
2288,dosage,[名詞] (藥的)劑量;服法,3,中高級
2289,dose,[名詞] (藥物等的)一劑,2,中級
2290,dot,[名詞] 點;小圓點,1,初級
2291,double,[形容詞] 雙重的; [動詞] 加倍; [名詞] 兩倍,1,初級
2292,doubt,[動詞] 懷疑; [名詞] 懷疑,1,初級
2293,doubtful,[形容詞] 懷疑的,2,中級
2294,doubtless,[副詞] 無疑地;多半,3,中高級
2295,dough,[名詞] 生麵糰;現款,3,中高級
2296,doughnut,[名詞] 油炸圈餅,1,初級
2297,dove,[名詞] 鴿,2,中級
2298,down,[形容詞] 情緒低落,1,初級
2299,download,[動詞] 下載,3,中高級
2300,downstairs,[形容詞] 樓下的; [副詞] 樓下地,1,初級
2301,downtown,[形容詞] 城市商業區的; [副詞] 往城市商業區; [名詞] 城市商業區,1,初級
2302,downwards,[副詞] 向下,2,中級
2303,doze,[動詞] 打瞌睡,2,中級
2304,dozen,[名詞] 一打,1,初級
2305,draft,[動詞] 起草;設計; [名詞] 草稿;徵兵;通風,2,中級
2306,drag,[動詞] 拉,2,中級
2307,dragon,[名詞] 龍,1,初級
2308,dragonfly,[名詞] 蜻蜓,2,中級
2309,drain,[動詞] 排出(液體); [名詞] 排水管,2,中級
2310,drainage,[名詞] 排水;排水系統,3,中高級
2311,drama,[名詞] 戲劇,1,初級
2312,dramatic,[形容詞] 戲劇性的;引人注目的,2,中級
2313,drape,[動詞] (用布等鬆軟地)覆蓋;垂掛; [名詞] 簾(尤指窗簾);幔,3,中高級
2314,drastic,[形容詞] 激烈的;極端的,3,中高級
2315,draught,[名詞] draft,3,中高級
2316,draw,[動詞] 畫;繪製;描寫,1,初級
2317,drawback,[名詞] 缺點;不利條件;障礙,3,中高級
2318,drawer,[名詞] 抽屜,1,初級
2319,drawing,[名詞] 描繪,2,中級
2320,dread,[動詞] 懼怕;擔心; [名詞] 畏懼,2,中級
2321,dreadful,[形容詞] 可怕的,2,中級
2322,dream,[動詞] 做(夢);想像; [名詞] 夢,1,初級
2323,dreary,[形容詞] 慘淡的;沈悶的,3,中高級
2324,dress,[動詞] 穿著; [名詞] 洋裝,1,初級
2325,dressed,[形容詞] 穿好衣服的;打扮好的,3,中高級
2326,dresser,[名詞] 衣櫃,1,初級
2327,dressing,[名詞] 打扮;佈置,3,中高級
2328,dried,[形容詞] 乾的,3,中高級
2329,drift,[動詞] 漂,2,中級
2330,drill,[動詞] 鑽(孔);在...上鑽孔; [名詞] 鑽,2,中級
2331,drink,[動詞] 喝; [名詞] 飲料,1,初級
2332,drinking,[名詞] 喝酒,1,初級
2333,drip,[動詞] 滴下; [名詞] 滴下;滴水聲,2,中級
2334,drive,[動詞] 開車; [名詞] 兜風;車程;幹勁;比賽,1,初級
2335,driver,[名詞] 司機,1,初級
2336,driveway,[名詞] 車道,3,中高級
2337,drizzle,[動詞] 下毛毛雨; [名詞] 毛毛雨,3,中高級
2338,drop,[動詞] (使)滴落;丟下; [名詞] (一)滴;點滴;空投;點藥水,1,初級
2339,drought,[名詞] 旱災,2,中級
2340,drown,[動詞] 淹沒,2,中級
2341,drowsy,[形容詞] 昏昏欲睡的,2,中級
2342,drug,[名詞] 藥品;毒品,1,初級
2343,drugstore,[名詞] (常兼售雜貨的)藥房,1,初級
2344,drum,[名詞] 鼓,1,初級
2345,drunk,[形容詞] 喝醉(酒)的;陶醉的,2,中級
2346,dry,[形容詞] 乾的; [動詞] 曬乾;風乾,1,初級
2347,dryer,[名詞] 烘衣機,1,初級
2348,dual,[形容詞] 雙的;雙倍的;雙重的,3,中高級
2349,dub,[動詞] 封爵;取綽號;搞砸;配音,3,中高級
2350,dubious,[形容詞] 半信半疑的;含糊的,3,中高級
2351,duck,[名詞] 鴨,1,初級
2352,duckling,[名詞] 小鴨,2,中級
2353,due,[形容詞] 應支付的;欠款的,2,中級
2354,dull,[形容詞] 晦暗的;無光澤的,2,中級
2355,dumb,[形容詞] 愚笨的;啞的,1,初級
2356,dump,[動詞] 傾倒;拋棄; [名詞] 垃圾場,2,中級
2357,dumpling,[名詞] 餃子,1,初級
2358,duplicate,[形容詞] 完全一樣的;複製的; [動詞] 複製; [名詞] 完全一樣的東西;複製品,3,中高級
2359,durable,[形容詞] 經久的,2,中級
2360,duration,[名詞] 持續,2,中級
2361,during,[介系詞] 在…期間,1,初級
2362,dusk,[名詞] 薄暮,2,中級
2363,dust,[動詞] 撣去,2,中級
2364,dusty,[形容詞] 滿是灰塵的,2,中級
2365,duty,[名詞] 義務;關稅,1,初級
2366,dwarf,[形容詞] 矮小的;發育不全的; [動詞] 使顯得矮小;阻礙生長; [名詞] 矮子;矮小的動(植)物,3,中高級
2367,dwell,[動詞] 居住;存在於;思索,3,中高級
2368,dwelling,[名詞] 住處;寓所,3,中高級
2369,dye,[動詞] 把...染上顏色; [名詞] 染料,2,中級
